id	title	author	date	a	b	c	d
379664	Coxheath-Camp: a novel. In a series of letters. By a lady. In two volumes. Vol. I.	A Lady	1779	['Epistolary']		['Poetry']	
379665	The hermit of the rock: or the history of marchioness de Lausanne, and the Comte de Luzy. Translated from a French manuscript. In three volumes. Vol. I.		1779	['Epistolary']		['Poems']	
380155	The unfortunate dutchess: or, the lucky gamester. A novel, founded on a true story.		1739	['Epistolary']	['Third-person']	['Verse']	
380195	Chinese letters. Being a philosophical, historical, and critical correspondence between a Chinese traveller at Paris, and his countrymean in China, Muscovy, Persia and Japan. Translated from the originals into French, by the Marquis d'Argens, author of the Lettres luives, or Jewish Spy; and now done into English.	Argens, Jean-Baptiste de Boyer	1741	['Epistolary']		['Verse']	
380529	The court-secret: a melancholy truth. Now first translated from the original Arabic. By an adept in the oriental tongues.	Lyttelton, George Lyttelton	1741	['Third-person']			
380552	The history and adventures of Don Alphonso Blas de Lirias, son of Gil Blas of Santillane: translated from the Spanish original.		1741	['First-person']			
380652	Amelia; or, the faithless Briton. An original American novel, founded upon recent facts. To which is added, Amelia, of malevolance defeated. And, Miss Seward's monody on Major Andre.		1798			['Verse']	
380847	The busy-body: or, successful spy: being the entertaining history of Mons. Bigand, a man infinitely inquisitive and enterprising even to rashness; which unhappy faculties, nevertheless, instead of ruining, raised him from the lowest obscurity, to a most splendid fortune. Interspers'd with several humorous stories. The whole containing great variety of adventures, equally instructive and divertinng. Vol. I.	Mouhy, Charles de Fieux	1742	['First-person']	['Letters']		['Passage of time or pauses, particularly in dialogue, marked by dashes [i.e. -----]']
381001	The history of Eliza Warwick. In two volumes. Vol. I.		1778	['Epistolary']			
381052	The benevolent man; or, the history of Mr. Belville: in which is introduced, the remarkable adventures of Captain Maclean, the hermit. In two volumes. Vol. I.	Bicknell, Alexander	1775	['Third-person']	['First-person']	['Verse']	
381054	The history of Lady Anne Neville, sister to the great Earl of Warwick: in which are interspersed memoirs of that nobleman, and the principal characters of the age in which she lived. [epigraph] In two volumes. Vol. II.		1775	['Third-person']			
381689	Juliet Grenville: or, the history of the human heart. Three volumes in two. By Mr. Brooke. Vol. I.	Brooke, Henry	1774	['Third-person']			
440184	The lives of Cleopatra and Octavia. By the author of David Simple.	Fielding, Sarah	1757	['First-person']	['Letters']		
440185	The lives of Cleopatra and Octavia. By the author of David Simple. 	Fielding, Sarah	1757	['First-person']	['Letters']		
440186	The lives of Cleopatra and Octavia. By the author of David Simple.	Fielding, Sarah	1758	['First-person']			
440187	The lives of Cleopatra and Octavia. By the author of David Simple.	Fielding, Sarah	1758	['First-person']			
440188	The cloister: or, the amours of Sainfroid, a Jesuit, and Eulalia, a nun. Translated from the French.		1758	['Third-person']	['Letters']		
440189	The life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier: who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal, serjeant, and pay-master serjeant; and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed; and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an  oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.		1756	['Third-person']	['First-person', 'Letters']	['Poems']	["Corporal Bates' will on 236-8; bookkeeping on 24"]
440190	The life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier: who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal, serjeant, and pay-master serjeant; and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed; and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an  oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.		1756	['Third-person']	['First-person', 'Letters']	['Poems']	["Corporal Bates' will on 236-8; bookkeeping on 24"]
440191	The life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier: who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal, serjeant, and pay-master serjeant; and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed; and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an  oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.		1756	['Third-person']	['First-person', 'Letters']	['Poems']	["Corporal Bates' will on 236-8; bookkeeping on 24"]
440192	The cry: a new dramatic fable. In two volumes. Vol. I. 	Fielding, Sarah	1754	['Dramatic Dialogue']	['Letters']	['Poems']	
440193	The juvenile adventures of David Ranger, Esq; from an original manuscript found in the collections of a late noble lord. In two volumes. 	Kimber, Edward	1752	['Third-person']	['Letters']	['Poems']	
440194	The devil upon crutches in England. or. Night-scenes in London. A satirical work. Written upon the plan of the celebrated Diable Boiteux of Monsieur Le Sage. In two parts. By a gentleman of oxford. 	Gentleman of Oxford	1759	['Third-person']	['First-person', 'Dramatic Dialogue']	['Poem']	
440195	The travels of Mr. Drake Morris, merchant in London. Containing his sufferings and distresses in several voyages at sea. Written by himself. 	Morris, Drake	1755	['First-person']			
440196	The dreamer. 	King, William	1754	['First-person']		['Poems']	['Mathematical Formula']
440197	The Dreamer.	King, William	1754	['First-person']		['Poems']	['Mathematical Formula']
440198	Emily: or, the history of a natural daughter. In two volumes. Vol I. 	Author of Emily	1756	['Third-person']	['Letters']		
440199	The memoirs of Fidelio and Harriot: wherein the contrast between virtue and vice is fully exhibited from a real fact, transacted in the year 1720. The third edition. 		1756	['Third-person']	['Letters']		
440200	The fortunate villager: or, memoirs of Sir Andrew Thompson. In two volumes. Vol. I. 	Bannac, Adolphus	1750	['First-person']			
440201	The history and adventures of Frank Hammond. The second edition. 		1755	['Third-person']	['First-person']	['Poems']	
440202	The anti-Gallican, or, The history and adventures of Harry Cobham, Esquire. Inscribed to Louis the XVth, by the author. 	Long, Edward	1757	['Third-person']	['First-person', 'Letters']	['Verse']	['Financial accounts on pp.223-4']
440203	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. The fifth edition, corrected. 	Swift, Jonathan	1751	['First-person']			
440204	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. The sixth edition, corrected. 	Swift, Jonathan	1751	['First-person']			['Legal documents, e.g. Lilliputian articles of impeachment against Gulliver']
440205	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. The sixth edition, corrected. 	Swift, Jonathan	1751	['First-person']			['Legal documents, e.g. Lilliputian articles of impeachment against Gulliver']
440206	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. The sixth edition, corrected. 	Swift, Jonathan	1751	['First-person']			['Legal documents, e.g. Lilliputian articles of impeachment against Gulliver']
440207	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. Vol. I. 	Swift, Jonathan	1752	['First-person']			
440208	The history of Henry Dumont, Esq., and Miss Charlotte Evelyn :consisting of variety of entertaining characters, and very interesting subjects; with some critical remarks on comick actors. By Mrs Charke.	Charke, Charlotte	1756	['Third-person']	['First-person']		
440210	The history of my own life: Being an account of many of the severest trials imposed by an implacable father, upon the most affectionate pair that ever entered the marriage state. In two volumes. Vol. I. 		1756	['First-person']	['Letters']		
440211	The life, misfortunes and adventures of Indiana, the virtuous orphan. Written by herself. Illustrated with [several] copper plates. The third edition	Marivaux, Pierre Carlet de Chamblain de	1755	['First-person']	['Letters']	['Poems']	
440212	The adventures of Jerry Buck.By Mr. John Slade.	Slade, John	1754	['Third person']	['Letters']		['Verse']
440213	The adventures of Jerry Buck.  By Mr. John Slade. The second edition.	Slade, John	1754	['Third-person']	['Letters']	['Poems']	['Ch. III is in verse']
