id	title	author	date	type	transcription	notes	position	vol
440185	The lives of Cleopatra and Octavia. By the author of David Simple. 	Fielding, Sarah	1757	['Introduction']	['Introduction.']	['Few parts of writing afford the mind a more grateful variety, enrich it with more copious instruction, or more engagingly tempt it to look into, and know itself, than biography;']	['Front']	
440186	The lives of Cleopatra and Octavia. By the author of David Simple.	Fielding, Sarah	1758	['Introduction']	['Introduction.']	['Few parts of writing afford the mind a more grateful variety, enrich it with more copious instruction, or more engagingly tempt it to look into, and know itself, than biography;']	['Front']	
440187	The lives of Cleopatra and Octavia. By the author of David Simple.	Fielding, Sarah	1758	['Introduction']	['Introduction.']	['Few parts of writing afford the mind a more grateful variety, enrich it with more copious instruction, or more engagingly tempt it to look into, and know itself, than biography;']	['Front']	
440188	The cloister: or, the amours of Sainfroid, a Jesuit, and Eulalia, a nun. Translated from the French.		1758	['Footnotes']		['Footnotes on pages 3, 6,8, 11, 13, 39, 53, 85, 88, 89, 136, 146, 164']	['Middle']	
440189	The life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier: who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal, serjeant, and pay-master serjeant; and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed; and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an  oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.		1756	['Footnotes']		['pp. 24, 65,']	['Middle']	
440190	The life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier: who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal, serjeant, and pay-master serjeant; and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed; and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an  oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.		1756	['Footnotes']		['pp. 24, 65,']	['Middle']	
440191	The life and memoirs of Mr. Ephraim Tristram Bates, commonly called Corporal Bates, a broken hearted soldier: who, from a private centinel in the guards, was, from his merits, advanced, regularly, to be corporal, serjeant, and pay-master serjeant; and had he lived a few days longer, might have died a commission-officer, to the great loss of his lamentable lady, whose marriage he had intended to declare as soon as his commission was signed; and who, to make up for the loss of so dear an husband, and her pension, which then no Duke on earth could have hindered, in order to put bread in the mouths of seven small children, the youngest now at her breast, the sweet creatures being two twins, publishes these memoirs from the original papers, sealed up with the seal of dear Mr. Bates, and found, exactly as he mentioned in his last will and testament, in an  oven, never used, where, in his life time, he secreted many state papers, &c. &c. &c.		1756	['Footnotes']		['pp. 24, 65,']	['Middle']	
440192	The cry: a new dramatic fable. In two volumes. Vol. I. 	Fielding, Sarah	1754	['Epilogue']	['Epilogue']	['As we have divided our work into scenes and introduced each part by a prologue, we think it necessary, in order to preserve the uniformity of our piece, to conclude it by an epilogue.']	['Back']	['v. 2']
440193	The juvenile adventures of David Ranger, Esq; from an original manuscript found in the collections of a late noble lord. In two volumes. 	Kimber, Edward	1752	['Errata']	['Errata,']	['At the end of the last page of text.']	['Back']	['v.2']
440194	The devil upon crutches in England. or. Night-scenes in London. A satirical work. Written upon the plan of the celebrated Diable Boiteux of Monsieur Le Sage. In two parts. By a gentleman of oxford. 	Gentleman of Oxford	1759	['Footnotes']		['Footnotes appear on pages vii,xii, 5-6.']	['Middle']	
440195	The travels of Mr. Drake Morris, merchant in London. Containing his sufferings and distresses in several voyages at sea. Written by himself. 	Morris, Drake	1755	['Introduction']	['The Introduction']	["Containing the intent of the book; and the author's reasons for writing it."]	['Front']	
440196	The dreamer. 	King, William	1754	['Footnote']		['Footnotes appear on the following pages: iv, v, xi, xii, xxi-xxii, xxiv, xxvi, xxvii, xxx-xxxi, 45, 46-8, 57-8, 76, 81-9, 91, 93, 94, 102, 105, 106-7, 107-8, 109-10, 121, 130, 137, 139-41, 148, 150-1, 153, 156, 166, 167, 174-5, 176, 177, 178, 179, 181, 182-3, 184-5, 186-7, 189, 192, 199-200, 202-3, 207-8, 211-2, 213, 214, 216-7, 217-8, 223, 224, 229-30;']	['Middle']	
440197	The Dreamer.	King, William	1754	['Footnote']		['Footnotes appear on the following pages: iv, v, xi, xii, xxi-xxii, xxiv, xxvi, xxvii, xxx-xxxi, 45, 46-8, 57-8, 76, 81-9, 91, 93, 94, 102, 105, 106-7, 107-8, 109-10, 121, 130, 137, 139-41, 148, 150-1, 153, 156, 166, 167, 174-5, 176, 177, 178, 179, 181, 182-3, 184-5, 186-7, 189, 192, 199-200, 202-3, 207-8, 211-2, 213, 214, 216-7, 217-8, 223, 224, 229-30;']	['Middle']	
440199	The memoirs of Fidelio and Harriot: wherein the contrast between virtue and vice is fully exhibited from a real fact, transacted in the year 1720. The third edition. 		1756	['Table of Contents']	['The contents.']	['Includes a small description of each chapter.']	['Front']	
440200	The fortunate villager: or, memoirs of Sir Andrew Thompson. In two volumes. Vol. I. 	Bannac, Adolphus	1750	['Preface']	['The preface.']	['Prefaces in general (by the management and address of those who compose them) are so many impositions on the reader. Scorning, therefore, any such low artifice, my only design in the following on, is to set forth a bill of fare, which will acquaint the reader what entertainment he is to expect.']	['Front']	['v.1']
440201	The history and adventures of Frank Hammond. The second edition. 		1755	['Footnotes']		['Footnotes appear on pages: 73, 79']	['Middle']	
440202	The anti-Gallican, or, The history and adventures of Harry Cobham, Esquire. Inscribed to Louis the XVth, by the author. 	Long, Edward	1757	['Footnotes']		['pg. 9, 194']	['Middle']	
440203	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. The fifth edition, corrected. 	Swift, Jonathan	1751	['Table of Contents']	['The Contents.']	['Contains small descriptions of each part and chapter.']	['Front']	
440204	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. The sixth edition, corrected. 	Swift, Jonathan	1751	['Table of contents']	['Contents.']	['Contains short descriptions of each chapter.']	['Front']	
440205	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. The sixth edition, corrected. 	Swift, Jonathan	1751	['Table of contents']	['Contents.']	['Contains short descriptions of each chapter.']	['Front']	
