id	title	author	date	a	b	x	v
1813449	A pacquet from Will's: or, a new collection of original letters on several subjects; containing pleasant memoirs, intrigues and adventures that lately hapned at London, Hampton Court, Tunbridge, Epsom, North Hall and the Bath. With several satyrical characters, both of ladies and gentlemen, in prose and verse; with original letters by King Charles II. and the late Q. of Sweden. Written and collected by several hands.		1701	['Indecipherable']	['Ink']	['On recto of first leaf']	
1813680-2	The prude: a novel. By a young lady.	Young lady	1724	['Ann preece her Book']	['Ink']	['On recto first original leaf (two prior free endpapers, part of the new binding).']	
1816853	Pylades and Corinna: or, memoirs of the lives, amours, and writings of Richard Gwinnett, Esq.; of Great Shurdington in Gloucestershire; and Mrs. Elizabeth Thomas, Jun. of Great Russel Street, Bloomsbury. Containing, the letters and other miscellaneous pieces, in prose and verse, which passed between them during a courtship of above sixteen years. Faithfully published from their original manuscripts. Attested by Sir Edward Northey, knight. To which is prefixed, The life of Corinna. Written by her self.	Gwinnett, Richard	1731	['W.Baynton']	['Ink']	['Front free endpaper']	
1818524	Persian Letters. Translated by Mr. Ozell. The third edition.	Montesquieu, Charles de Secondat	1731	['[ ]']	['Ink']	['Title page', 'Scratched out with pen; illegible.']	
191125	Dialogues of the dead.	Lyttelton, George Lyttelton	1760	['Zach Collins']	['Ink']	['On verso of title page.']	
191423-2	The auction: a modern novel. In two volumes. Vol I.		1760	['[indecipherable]']	['Ink']	['Title page', 'Appears to be personal name']	['v.1', 'v.2']
191504	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, Esq. The second edition.	Ferguson, Adam	1761	['A. Roddam']	['Ink']	['Located Title page']	
191505-1	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, esq.	Ferguson, Adam	1761	['Geo. H. Powell dec. 91']	['Pencil']	['Front paste-down endpaper']	
191505-2	The history of the proceedings in the case of Margaret, commonly called Peg, only lawful sister to John Bull, esq.	Ferguson, Adam	1761	['Geo. H. Powell dec. 91']	['Pencil']	['Front paste-down endpaper']	
193280	The adventures of of David Simple: containing an account of his travels through the cities of London and Westminister, in the search of a real friend. By a lady. In two volumes.	Fielding, Sarah	1761	['Jane Ruttelege grammar']	['Ink']	['Title Page']	['v.1']
193355	Chrysal: or, the adventures of a guinea. Wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal. By an adept. The sixth edition, greatly inlarged and corrected. Vol. I.	Johnstone, Charles	1767	['Julia Biddle']	['Pencil']	['Front board on book plate and first page of first paratext.']	['v.1']
193485-1	Polly Honeycombe, a dramatick novel of one act. As it is now acted at the Theatre-Royal in Drury-Lane.	Colman, George	1760	['g. Mr. [and] Mrs. Jacob Singer']	['Pencil']	['First page preface']	
193485-2	Polly Honeycombe, a dramatick novel of one act. As it is now acted at the Theatre-Royal in Drury-Lane.	Colman, George	1760	['Mendenhall']	['Pencil']	['Title page']	
193494	The adventures of Sir Launcelot Greaves. By the author of Roderick Random. In two volumes. Vol. 1.	Smollett, Tobias George	1762	['Angelica Campbell']	['Ink', 'v.2']	['p.1 (B1r) of each volume']	['v.1']
194528	Travels through France and Italy. Containing observations on character, customs, religion, government, police, commerce, arts, and antiquities. With a particular description of the town, territory, and climate of Nice: to which is added, a register of the weather, kept during a residence of eighteen months in that city. By T. Smollett, M.D. In two volumes. Vol. I.	Smollett, Tobias George	1766	['Arthur Wm Tooke from his friend Charles Francis [Newmarck] Oxford 1831']	['Ink']	['First pasted-down endsheet']	['v.1', 'v.2']
194812	The history of Lady Julia Mandeville. In two volumes. By the translator of Lady Catesby's letters. The fourth edition. Vol I.	Brooke, Frances	1765	['Miss. Fludyer April 1770']	['Ink']	['Full title page']	['v.1', 'v.2']
194813	The history of Lady Julia Mandeville. In two volumes. By the translator of Lady Catesby's letters. The third edition. Vol I.	Brooke, Frances	1764	['Cecil Hopwood Moorfield, Stalybridge']	['Ink']	['First leaf of original binding in v.1 and v.2, middle of page']	['v.1', 'v.2']
196219-2	The history of Emily Montague. In four volumes. By the author of Lady Julia Mandeville. Vol. I.	Brooke, Frances	1769	['M. J. Roper To CBR']	['Ink']	['Located on the inside of the front board.']	['v.4']
196603-2	The discovery: or, memoirs of Miss Marianne Middleton. By Mrs. Woodfin, author of Harriot Watson, Sally Sable, and of The Auction, a modern novel. In two volumes. Vol. I.	Woodfin	1764	['E: Bomford 1764']	['Ink']	['Located title page']	['v.1']
196603	The discovery: or, memoirs of Miss Marianne Middleton. By Mrs. Woodfin, Author of Harriot Watson, Sally Sable, and of The auction, a modern novel. In two volumes.	Woodfin	1764	['Miss [Susan]']	['Ink']	['On verso of second leaf of novel']	['v.1']
196691	A series of genuine letters between Henry and Frances. The third edition, revised, corrected, enlarged, and improved, by the authors. Vol. I.	Griffith, Richard	1767	['Vigne']	['Ink']	['Full title page, upper inside corner.']	['v.1', 'v.2', 'v.3', 'v.4']
1967107	Memoirs of the Chevalier Pierpoint. In two volumes. Volume the first.		1763	['Knapton']	['Ink']		['v.1', 'v.2']
196868	The History of Major Bromley and Miss Cliffen. Volume the first.		1767	['W Sever']	['Ink']	['Recto of first leaf']	['v.1']
197021	Barford Abbey, a novel: in a series of letters. In two volumes. Vol. I.	Gunning	1768	['[S]. Alvey']	['Ink']	['Inscription on first page of full text.']	['v.2']
197294-2	The history of Eliza. Written by a friend. Vol. I.	Friend	1767	['John C. Mendenhall 1927']	['Ink']	['Located on front free endpaper.']	
197400	The lovers: or The memoirs of Lady Sarah B---- and the Countess P----. Published by Mr. Treyssac de Vergy, counsellor in the Parliament of Paris.	Treyssac de Vergy, Pierre Henri	1769		['Ink']	['Indistinguishable; at bottom of the full title page; seems to be an inscription.']	
197402	The history of Emily Willis, a natural daughter. In two volumes. Vol. I.		1768	['Mary [Lourthes]']	['Ink']	['Third to last leaf, recto.']	['v.2']
197903	The correspondence of Theodosius and Constantia, from their first acquaintance to the departure of Theodosius. Now first published from the original manuscripts. By the editor of The letters that passed between Theodosius and Constantia, after she had taken the veil.	Langhorne, John	1765	['Balfour']	['Ink']	['Front free endpaper']	
198261	The hermit. A novel. By a lady. In two volumes. Vol. I.	Atkyns	1769	['""John M. Cowan""']	['Ink']	['Located recto of second front free end paper"']	['v.1']
1986497	Maria; the genuine memoirs of a young lady of rank and fortune. By the author of The life and adventures of Joe Thompson. The second edition, corrected. Vol. I.	Kimber, Edward	1765	['Mary Sherwood']	['Ink']	['On verso of final leaf.']	['v.2']
198860	Belisarius. By M. Marmontel, member of the French Academy.	Marmontel, Jean FranÁois	1767	['Illegible']	['Ink']	['Title page']	
198912	The adventures of an author. Written by himself and a friend. In two volumes. Vol. I.		1767	['Joseph Tipping']	['Ink']	['Front paste-down endpaper']	['v.1']
198941	The triumph of love and beauty; or, the history of Mr. Wallace and his family. In four books. Vol. I.		1768	['John C. Mendenhall 1927']	['Ink']	['Front free endpaper']	
199030	The Memoirs of the Count of P&#x2014;; shewing at once the dreadful consequences of vice, and the happiness in being virtuous. A novel, translated from the german, by F. W. Streit, F. Ducal S. at Jena. In two volumes. Vol. I.	Pfeil, Johann Gottlob Benjamin	1767	['Illegible']	['Pen']	['p. vii, final page of preface']	['v.1']
199214-1	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue. By a gentleman on his travels. 	Scott, Sarah	1767	['Howard Edwards June 6.1881']	['Pencil']	['Verso of first leaf']	
199564	The history of Miss Sommervile. Written by a lady. In two volumes. Vol. I.	A Lady	1769	['John C. Mendenhall PhD']	['Ink']	['Located on recto of front free endpaper.']	['v.2']
199576-2	The history of Miss Sommervile. Written by a lady. In two volume. Vol. I.	A Lady	1769	['Lewis C. Kinchela 1801']	['Ink']	['Stamped in black ink, title page v.1. Same name appears on the bookplate.']	
207938	The adventures of a kidnapped orphan.		1767	['Rich. Brydgos [symbol at?] Winterford 1768']	['Ink']	['Recto title page']	
253193	The life and adventures of Pedrillo del Campo. Intermix'd with several entertaining and delightful novels. Written originally in French, by Mons. Thibault, G.D.T. From thence translated into English, by Ralph Brookes, M.D.	Thibault	1723	['JDargent']	['Ink']	['Located title page, recto.']	
263842_1	The travels of Cyrus. In two volumes. To which is annex'd, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay. Vol. I.	Ramsay	1730	['Tho Warren 1822 from his kind friend W. G. Kirkpatrick Esq;']	['Ink']	['Verso second front free endpaper.']	['v.1']
272993	Memoirs of the life and adventures of Signor Rozelli at the Hague. Giving a particular account of his birth, education, slavery, monastick state, imprisonment in the Inquisition at Rome, and the different figures he has since made, as well in Italy, as in England, France, and Holland. The whole being a series of the most diverting history, and surprizing events, ever yet made publick. The third edition corrected, enlarged with an appendix of two sheets, and adorned with curious copper cutts.	Olivier	1715	['[] Crussall']	['Ink']	['Located title page. Has been crossed out and is therefore difficult to decipher.']	
3033334	The history of Prince Mirabel's infancy, rise and disgrace: with the sudden promotion of Novicius. In which are intermix'd all the intrigues, both amorous and political, relating to those memorable adventures: As also the characters of the old and new favourites of both sexes in the court of Britomartia. Collected from the memoirs of a courtier lately deceas'd.		1712	['Thomas, Keelinge Bateman -- Hayeswood Lodge -- Morley Derby. -- Dec. 1864""']	['Ink']	['Located first front free endpaper, recto."']	
3084387	A tale of a tub. Written for the universal improvement of mankind. To which is added, an account of a battle between the antient and modern books in St. James's Library. With the author's apology; and explanatory notes, by W. Wotton, B. D. and others.	Swift, Jonathan	1760	['[L. Conrfort]']	['Pencil']	['Full title page.']	
3133906	Travels into several remote nations of the world. In four parts. By Captain Lemuel Gulliver. Volume first.	Swift, Jonathan	1766	['Edward Williams this my name and ingland his my [ ] Montgomery is my dwelling place and Christ is my salvasion Edward Williams Born October the 21 in 179 Elizabeth Williams Born September the 6']	['Ink']	['Written verso last leaf of Table of Contents of Part IV.']	['v.2']
3133961	Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. Vol. I.	Swift, Jonathan	1767	['[J. E. Bedel]']	['Ink']	['Title page']	['v.1', 'v.2']
3387037	Chrysal: or, the adventures of a guinea. Wherein are exhibited views of several striking scenes, with curious and interesting anecdotes, of the most noted persons in every rank of life, whose hands it passed through, in America, England, Holland, Germany, and Portugal. By an adept. The third edition, greatly enlarged and corrected. In four volumes. Vol. I.	Johnstone, Charles	1767	['1960 g. John Louis Haney']	['Pencil']	['Back recto leaf facing last page']	
3449865	The citizen of the world; or letters from a Chinese philosopher, residing in London, to his friends in the east. Volume the first. 	Goldsmith, Oliver	1762	["Jacob Chaille's Book"]	['Ink']	['The inscription is located on the verso of the second to last leaf with the new binding, or the last leaf with the original binding.']	['v.2']
3452831-1	Letters on different subjects, in four volumes; amongst which are interspers'd the adventures of Alphonso, after the destruction of Lisbon. By the author of The unfortunate mother's advice to her absent daughters. Vol. II.	Pennington, Sarah	1766	['John C. Mendenhall April 1927']	['Ink']	['Front free end-paper, recto.']	['v.4']
3452831-2	Letters on different subjects, in four volumes ; amongst which are interspers'd the adventures of Alphonso, after the destruction of Lisbon. By the author of The unfortunate mother's advice to her absent daughters.	Pennington, Sarah	1766	['Charlotte Lycester']	['Ink']	['Front paste-down endpaper.']	['v.1', 'v.2', 'v.3', 'v.4']
