id	title	author	date	a	b	c	d
378273	The foresters, an American tale : being a sequel to the history of John Bull the clothier. In a series of letters to a friend.	Belknap, Jeremy	1792	['Epistolary']			
378280	The foresters, an American tale : being a sequel to the history of John Bull the clothier. In a series of letters to a friend.	Belknap, Jeremy	1792	['Epistolary']			
378310	Keeping up appearances ; or, a tale for the rich and poor. By T. S. Arthur, author of ""Sweethearts and wives,"" ""Lovers and husbands,"" and ""Married and single."" Second edition.	Arthur, T. S	1847	['Third-person']			
378334	Riches have wings; or, a tale for the rich and poor. By T. S. Arthur. Author of ""Keeping up appearances,"" the ""Young music teacher,"" ""Lady at home,"" etc.	Arthur, T. S	1847	['Third-person', 'First-person']			
378344	Debtor and creditor; a tale of the times. By T. S. Arthur, author of ""Riches have wings,"" ""Rising in the world,"" ""Keeping up appearances,"" ""Making haste to be rich."" etc.	Arthur, T. S	1848	['Third-person']			
378355	Making hast to be rich ; or, the temptation and fall. By T. S. Arthur, author of ""Keeping Up Appearances,"" ""Riches Have Wings,"" ""Rising in the World,"" etc., etc.	Arthur, T. S	1848	['Third-person']			
378359	Retiring from business: or, the rich man's error. By T. S. Arthur, author of ""Keeping up appearances,"" 'The young music teacher,"" ""Lady at home,"" etc.	Arthur, T. S	1848	['Third-person']			
378367	Married and single ; or, marriage and celibacy contrasted, in a series of domestic pictures. By T. S. Arthur, author of ""sweethearts and wives,"" ""lovers and husbands,"" &c., &c.	Arthur, T. S	1848	['Third-person']			
378745	A history of New York, from the beginning of the world to the end of the Dutch dynasty. Containing among many surprising and curious matters, the unutterable ponderings of Walter the doubter, the disastrous projects of William the testy, and the chivalric achievements of Peter the headstrong, the three Dutch governors of New Amsterdam; being the only authentic history of the times that ever hath been, or ever will be published. By Diedrich Knickerbocker. [Epigraph.] In two volumes. Vol. I.	Irving, Washington	1809	['First-person']		['Verse']	
378748	Charlotte Temple. A tale of truth. [Epigraph] By Mrs. Rowson.	Rowson, Susanna Haswell	1816	['Third-person']			
378758	A journal, of a young man of Massachusetts, late a surgeon on board an American privateer, who was captured at sea by the British, in May, eighteen hundred and thirteen, and was confined first, at Melville Island, Halifax, then at Chatham, in England, and last, at Dartmoor Prison. Interspersed with observations, anecdotes and remarks, tending to illustrate the moral and political characters of three nations. To which is added, a correct engraving of Dartmoor Prison, representing the massacre of American prisoners. Written by himself.	Waterhouse, Benjamin	1816	['First-person']	['Letters']	['Poems(s)']	
378774	The hermit in America on a visit to Philadelphia. Containing some account of the beaux and belles, dandies and coquettes, cotillion paties, supper parties, tea parties, &c. &c. of that famous city. [Epigraph] Edited by Peter Atall, Esq.	Waln, Robert	1819	['First-person']			
378819		Foster, Hannah Webster	1828	['Epistolary']		['Verse']	
378851	The soldier's bride and other tales. By James Hall, author of ""Legends of the west.""	Hall, James	1833	['Third-person']	['First-person']		
378880	Recollections of a housekeeper. By Mrs. Clarissa Packard.	Gilman, Caroline Howard	1834	['First-person']			
378959	The sketch book of Geoffrey Crayon, gent. No. I. [epigraph]	Irving, Washington	1819	['First-person']	['Third-person']	['Poems(s)']	
378973	Bracebridge Hall, or the humourists. A medley, by Geoffrey Crayon, gent. In two volumes. Vol. II.	Irving, Washington	1822	['First-person']			
379041	Pencil sketches; or outlines of character and manners. By Miss Leslie.	Leslie, Eliza	1833	['First-person']	['Third-person', 'Letters']	['Poems(s)']	
379054	Thirty years ago; or the memoirs of a water drinker. By the author of Memoirs of George Frederick Cooke; Biography of Charles Brockden Brown; History of the American theatre; and History of the rise and progress of the arts of design in the United States. In two volumes. Vol. I.	Dunlap, William	1836	['Third-person']		['Poems']	
379061	The select letters of Major Jack Downing, of the Downingville militia, away down east, in the state of Maine. Written by himself.	Smith, Seba	1834	['Epistolary']			['Letters written in American vernacular', 'First letter is actually a clipping from the New York Daily Advertiser']
379082	The Crayon miscellany. By the author of The sketch book. No. 1. containing A tour on the prairies.	Irving, Washington,  d 1783-1859	1835	['First-person']			
379084		Sargent, Charles Lenox	1819	['First-person']			
379124	The sketch book of Geoffrey Crayon, gent. [epigraph] Fourth American edition. In two volumes. Vol. I.	Irving, Washington	1824	['First-person']	['Third-person']	['Poems(s)']	
379125	Thirty years ago; or the memoirs of a water drinker. By the author of Memoirs of George Frederick Cooke; Biography of Charles Brockden Brown; History of the American theatre; and History of the rise and progress of the arts of design in the United States. [Epigraph] In two volumes. Vol. I.	Dunlap, William	1836	['Third-person']		['Poems(s)']	
379150	The spy ; a tale of the neutral ground. [Epigraph.] By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1824	['Third-person']		['Verse']	
379157	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant. By H. H Brackenridge.	Brackenridge, H. H	1825	['Third-person']	['First-person', 'Letters']		
379183	A chronicle of the conquest of Granada. By Fray Antonio Agapida. In two volumes. Vol. I.	Irving, Washington	1829	['Third-person']			
379185	The Alhambra: a series of tales and sketches of the  Moors and Spaniards. By the author of The sketch book. In two volumes. Vol. I.	Irving, Washington	1832	['First-person']			
379195	Outre-mer; a pilgrimage  beyond the sea. [epigraph] In two volumes. Vol. I.	Longfellow, Henry Wadsworth	1835	['First-person']		['Poems']	
379297	Pioneers, or the sources of the Susquehanna: a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1825	['Third-person']			
379615	Letters between an English lady and her friend at Paris. In which are contained the memoirs of Mrs. Williams. By a lady. In two volumes. Vol. I.		1770	['Epistolary']			
379626	The invisibe [sic] spy. By Explorabilis. In two volumes, vol. I. A new edition.	Haywood, Eliza Fowler	1773	['First-person']	['Letters']	['Theatrical dialogue', 'Verse']	
379651	Le taureau blanc: or, the white bull. From the French. Translated from the Syriac, by M. De Voltaire. The second edition.	Voltaire	1774	['Third-person']	['Letters']	['Theatrical dialogue']	
379654	La belle philosophe; or the fair philosopher. In two volumes. Vol. I.		1774	['Epistolary']			
379658	The benevolent man; or, the history of Mr. Belville: in which is introduced, the remarkable adventures of Captain Maclean, the hermit. In two volumes. Vol. I.	Bicknell, Alexander	1775	['Third-person']	['First-person']	['Verse']	
379664	Coxheath-Camp: a novel. In a series of letters. By a lady. In two volumes. Vol. I.	A Lady	1779	['Epistolary']		['Poetry']	
379665	The hermit of the rock: or the history of marchioness de Lausanne, and the Comte de Luzy. Translated from a French manuscript. In three volumes. Vol. I.		1779	['Epistolary']		['Poems']	
379700		Bennett, Emerson	1848	['First-person']		['Verse']	
379764	150 dollar prize tale! Rosalette: the flower girl of Paris. [Engraving] By Lieutenant Murray, author of Fanny Campbell, the female pirate captain; Roderick the rover; The naval officer; The spanish musketeer, The adventurer, etc. etc.	Ballou, Maturin Murray	1848	['Third-person']	['Letters']		
379820		Arthur, T. S	1848	['Third-person']			
379836	Modern chivalry: containing the adventures of a captain, and Teague O'regan, his servant. By H.H. Brackenridge. [Epigraph.] Volume I.	Brackenridge, H. H	1804	['First-person']	['Third-person']	['Verse']	
379838	Original novel, by T. S. Arthur. Price 25 Cents. Love in a cottage. By T. S. Arthur, author of ""insubordination, or the shoemaker's daughters,"" ""Arthur's temperance tales,"" ""the maiden,"" ""the wife,"" ""the mother,"" etc.	Arthur, T. S	1848	['Third-person']		['Verse']	
379858	The pirates of Cape Ann; or the freebooter's foe. A tale of land and water. [illus. w/ caption]. By Charles E. Averill, Author of The secret service ship, The wreckers, etc.,etc.,etc.	Averill, Charles E	1848	['Third-person']	['Letters']	['Song']	
379884	Temptations: a story for the reformed, by T.S. Arthur. As originally published in the New-York Organ. Illustrated by seven original engravings by R. Major. With other tales.	Arthur, T. S	1848	['Third-person']			
379944	The Mexican ranchero, or, the maid of the chapparal. [Illustration.] By Charles E. Averill, Author of the ' Secret Service Ship,' ' Corsair King,' &c.	Averill, Charles E	1847	['Third-person']	['First-person']		
379988	Tales from real life. By T. S. Arthur. Containing Bell Martin, Family pride, Mary Ellis, Alice Melville, Pride and principle.	Arthur, T. S	1851	['Third-person']			
380015	$100 prize tale! The gipsey: or, the robbers of Naples. [Illustration and caption.] By Lieutenant Murray, Author of 'Fanny Campbell,' 'The Spanish Musketeer,' 'Roderick the Rover,' etc. etc.	Ballou, Maturin Murray	1847	['Third-person']	['Letters']	['Verse']	
380133	Sketches of life and character. By T. S. Arthur. Illustrated with sixteen engravings and a portrait of the author.	Arthur, T. S	1853	['Third-person']		['Verse']	
380155	The unfortunate dutchess: or, the lucky gamester. A novel, founded on a true story.		1739	['Epistolary']	['Third-person']	['Verse']	
380167	Ellen Parry; or, trials of the heart. By Olivia.	Olivia, Briggs, Emily Edson	1850	['Third-person']		['Verse']	
380188	Tales of married life. By T. S. Arthur. Containing Married and single. Sweethearts and wives. Lovers and husbands.	Arthur, T. S	1850	['Third-person']		['Verse']	
380195	Chinese letters. Being a philosophical, historical, and critical correspondence between a Chinese traveller at Paris, and his countrymean in China, Muscovy, Persia and Japan. Translated from the originals into French, by the Marquis d'Argens, author of the Lettres luives, or Jewish Spy; and now done into English.	Argens, Jean-Baptiste de Boyer	1741	['Epistolary']		['Verse']	
380228	The young artist; or, the dream of Italy. By T. S. Arthur.	Arthur, T. S	1850	['Third-person']			
380231		Arthur, T. S	1850	['Third-person']			
380237	The belle of the bowery.	Bradbury, Osgood	1849	['Third-person']			
380249	Riches have wings; or, a tale for the rich and poor. By T. S. Arthur. Author of ""Keeping up appearances,"" the ""Young music teacher,"" ""Lady at home,"" etc.	Arthur, T. S	1849	['Third-person', 'First-person']			
380526	Plays prose and poetry. By Charlotte M. S. Barnes.	Barnes, Charlotte Mary Sanford	1848	['Third-person']	['Letters']	['Verse']	
380529	The court-secret: a melancholy truth. Now first translated from the original Arabic. By an adept in the oriental tongues.	Lyttelton, George Lyttelton	1741	['Third-person']			
380552	The history and adventures of Don Alphonso Blas de Lirias, son of Gil Blas of Santillane: translated from the Spanish original.		1741	['First-person']			
380622	Shandy M'Guire ; or, tricks upon travellers: being a story of the north of Ireland. By Paul Peppergrass, esq.	Peppergrass, Paul	1848	['Third-person']	['First-person']	['Verse']	
380625	4th. Edition----Immense Success! Mary Bean: or, the mysterious murder. With the sequel.	J. A. B.	1850	['Third-person']	['First-person']	['Verse']	
380629	The adventures of Harry Franco, a tale of the great panic. In two volumes. Vol. II.	Franco, Harry	1839	['First-person']	['Letters']	['Verse']	
380652	Amelia; or, the faithless Briton. An original American novel, founded upon recent facts. To which is added, Amelia, of malevolance defeated. And, Miss Seward's monody on Major Andre.		1798			['Verse']	
