id	title	author	date	a	b	v	x
199214-2	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue. By a gentleman on his travels. The third edition.	Scott, Sarah	1767	['Pencil']	['Numbers']		['Transcription: ""10/6""', 'Located front paste-down endpaper."']
199454			1769	['Pencil']	['Words']		['Located back pastedown endpaper, and upside-down.']
199559	The Isle of Pines. Or the late discovery of a fourth island, in terra Australis incognito. Being a true relation of certain English persons, who, in the days of Q. Elizabeth, making a voyage to the East India, were cast away, and wrecked upon that island, and all drowned, except one man and four women, whereas one was a negro. And now lately, A. D. 1667, a Dutch ship driven by foul weather there, by chance have found their posterity, speaking good English, to amount to 10 or 12,000 persons, as they suppose. The Whole relation follows, written by the man himself a little before his death, and declared to the Dutch by his grandchild. By Henry Neville.	Neville, Henry	1768	['Pencil']	['Numbers']		['Library notation', 'Back pasted-on leaf.']
200026	The modern wife. A novel. In two volumes. The second edition. Vol. I.		1769	['Pencil']	['Reader markings']	['v.2']	['The profile of a face has been sketched on the front paste-down endpaper beneath the bookplate.']
202353	The fourth volume of the writings of the author of the London-spy. Prose and Verse.	Ward, Edward	1709	['Pencil']	['Editorial markings']		['Some of the page numbers have been changed by hand']
231488	The secret history of Burgundy: or, the amorous and political intrigues of Charles Duke of Burgundy, and Louis XI. of France. The loves and misfortunes of the Princess of Burgundy, and of the Count D'Angolemse; of the Queen of France, and the Duke of Calabria. With the histories of Comines, of Sovereign, and Polignac; and the unfortunate death of the Archdutchess of Austria. Faithfully collected by a person of quality of the French court, and now first done into English.	Caumont de La Force, Charlotte Rose de	1723	['Pencil']	['Numbers']		['Front paste-down endpaper and recto front free endpaper.']
2360719	The desperadoes; an heroick history. Translated from the Italian of the celebrated Marini. (The original having passed ten editions.) Containing a series of the most surprising adventures of the Prince Formidaur and Florian; the former being in love with Zelinda, whom he takes to be his own sister; and the latter having married Fidalme, whom he supposes to be his father's daughter by a second wife, and afterwards kills in disguise in single combat. With a relation of the various amazing accidents, and misfortunes, which happen thereon, untill the whole concludes with making them all happy, by a most extraordinary and uncommon revolution. In four books. Embellished with eight excellent copper-plates.	Marini, Giovanni Ambrogio	1733	['Pencil']	['Numbers']		['Located first page Dedication.']
196600-2	The reverie; or, a flight to the paradise of fools. By the editor of the Adventures of a Guinea. In two volumes. Volume the first.	Johnstone, Charles	1763	['Pencil']	['Words and numbers']	['v.2']	['Back pastedown endpaper: ""cap-a 87 107222 (vol II)"']
245177		Ramsay	1760	['Charcoal']	['Words']		['p.267', '""What is extension?"']
253936	The life and character of Jane Shore. Collected from our best historians, chiefly from the writings of Sir Thomas More; who was her cotemporary [sic], and personally knew her. Humbly offer'd to the readers and spectators of her tragedy written by Mr. Rowe. Inscrib'd to Mrs. Oldfield.		1714	['Pencil']	['Words', 'Numbers']		['""Shore (Jane)"" and ""c/-/- [] 4"" written on title page."']
261889	A collection of novels and tales of the fairies. Written by that celebrated wit of France, the Countess D'Anois. In three volumes. Vol. I. containing, I. The history of Don Gabriel. II. The royal ram. III. The story of Finetta the Cinder-Girl. IV. The palace of revenge. V. The story of Anguilletta. VI. The history of Don Ferdinand of Toledo. VII. The story of the yellow dwarf. VIII. The story of Young-and-Handsome. IX. The history of the new gentleman-citizen. X. The story of the white cat. The second edition.	Aulnoy	1722	['Pencil']	['Words', 'Numbers']	['v.1']	['Located verso back free endpaper. ""154 [ ] 3 vols. Vol. 1 + 2, 2nd ed. Vol. 3, 1st ed."']
264043	Le diable boiteux, or, The devil upon two sticks. Translated from the last edition at Paris, with several additions.	Le Sage, Alain-RenÈ	1708	['Ink']	['Reader markings']		['p.166, ""Venture"" underlined and ""entar"" written in margins"']
267660	Persian anecdotes: or, secret memoirs of the court of Persia. Written originally in French, for the entertainment of the king, by the celebrated Madame de Gomez, author of La Belle Assemblée. Translated by Paul Chamberlen, Gent.	Gomez	1730	['Pencil']	['Numbers']		['Located recto, second leaf of front free endpaper: an encircled ""30""."']
268589	Rosalinda, a novel. Containing the histories of Rosalinda and Lealdus, Dorisba and Leander, Emilia and Edward, Adelais, daughter of Otho II. And Alerames, duke of Saxony. With a most remarkable story of Edmund, the gallant Earl of Salisbury, nephew to that Earl of Essex who was general of the parliament army against K. Charles I. Intermix'd with a variety of the most affecting scenes, both of distress and happiness. By a man of quality. Translated from the french.	Fontanieu, Gaspard MoiÃàse	1733	['Pencil']	['Numbers', 'Letters']		['Back pastedown endpapers.']
276154	The honour of chivalry: or, the famous and delectable history of Don Bellianis of Greece. Containing the valiant exploits of that magnanimous and heroick prince; son unto the emperor Don Bellaneo of Greece. Wherein are described, the strange and dangerous adventures that befell him: with his love towards the Princess Florisbella, daughter to the Soldan of Babylon. Translated out of Italian.	FernaÃÅndez, JeroÃÅnimo	1703	['Pencil']	['Words', 'Numbers']		['Located on front free endpaper. Transcription: ""Bellianis-- Es daile p 21-- [ ] catalogues under Fernandez, Geronimo-- see F 779-81-- Translated by John Shirley""."']
279045	The adventures of Theagenes and Chariclia, a romance. Being the rise, progress, tryals, and happy success of the heroic loves of those two illustrious persons. Wherein the following histories are intermix'd. I. The treacherous slave; or, cruel step-mother. II. The wandering prelate. III. The fighting priest. IV. The royal adultress. With several other curious events. Written originally in Greek by Heliodorus Bishop of Tricca, in the fourth century of Christianity; who chose to be depriv'd of his Bishoprick, rather than destroy this book, design'd by him for the promotion of virtuous loves. In two volumes.	Heliodorus	1717	['Pencil']	['Numbers']	['v.2"']	['On TP: ""55-1""']
280044	Court tales: or, a history of the amours of the present nobility. To which is added, a compleat key.		1717	['Pencil']	['Words']		['Key is filled in, so that ""Mr. P-ll-ps"" is ""Mr. Phillips""."']
289545	The Prince of Carency; a novel. Written in French by the Countess d'Aunois, author of the Lady's Travels into Spain. Translated into English.	Aulnoy	1719	['Ink']	['Words']		['Upside down, back free endpaper, mostly illegible but starts with ""Harry"']
289719-1	The comical works of Don Francisco de Quevedo, author of The visions: containing I. The night-adventurer, or the day-hater. II. The life of Paul, the Spanish sharper. III. The retentive knight, and his epistles. IV. The Dog and the fever. V. A proclamation, by Old Father Time. VI. A treatise of all things whatsoever. VII. Fortune in her wits, or the hour of all men. Translated from the Spanish. The second edition.	Quevedo, Francisco de	1709	['Pencil']	['Numbers']		['Back leaves', 'Library notation']
295350	The adventures of Telemachus the son of Ulysses. Part IV.	FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	1700	['Ink']	['Drawings']	['v.1']	['Two circles next to ""London""', 'On second full title page."']
311033	A continuation of the comical history of the most ingenious knight, Don Quixote de la Mancha. By the licentiate Alonzo Fernandez de Avellaneda. Being a third volume; never before printed in English. Illustrated with several curious copper cuts. Translated by Captain John Stevens.	FernaÃÅndez de Avellaneda, Alonso	1705	['Ink']	['Reader markings']		['Above frontispiece, ""C."']
311239	The whole comical works of Monsr. Scarron. Containing I. His comical romance of a company of stage-players. In three parts, compleat. II. All his novels and histories. III. His select letters, characters,&c. A great part of which never before in English. Translated by Mr. Tho. Brown, Mr. Savage, and Others. The second edition, revised and corrected.	Scarron	1703	['Pencil']	['Reader markings']		['An underlined ""K"" on last page of text, p.560"']
314839		Aulnoy	1708	['Pencil']	['Numbers']		['Encircled: ""28""', 'Located full title page."']
3445936	Taciturna and Jocunda: or, Genius Alaciel's journey through those two islands. A satirical work. Translated from the French.		1760	['Pencil']	['Words']		['""L [slash] E [slash]-"" marked on back paste-down endpaper."']
3446410	The memoirs of an English officer, who serv'd in the Dutch war in 1672. to the peace of Utrecht, in 1713. Containing several remarkable transactions both by sea and land, and in divers countries, but chiefly those wherein the author was personally concern'd. Together with a description of many cities, towns, and countries, in which he resided; their manners and customs, as well religious as civil, interspers'd with many curious observations on their monasteries and nunneries, more particularly of the famous one at Montserat. On the Bull-Feasts, and other publick diversions; as also on the genius of the Spanish people, amongst whom he continued several years a prisoner of war. No part of which has before been made publick. By Capt. George Carleton.		1728	['Pencil']	['Numbers']		['Last page of text, p.352.']
3448398	The pilgrim's progress: from this world, to that which is to come: delivered under the similitude of a dream. Wherein is discover'd, the manner of his setting out, his dangerous journey, and safe arrival at the desired country. In two parts, complete. By John Bunyan. The two and twentieth edition, adorned with twenty-two copper plates, engraven by J. Stuart.	Bunyan, John	1728	['Numbers']	['Pencil']		['On verso back free endpaper: ""10/8/10"" and ""3105""."']
3450674	The letters that passed between Theodosius and Constantia; after she had taken the veil. Now first published from the original manuscripts.	Langhorne, John	1763	['Pencil']	['Reader markings']		['Located on verso of half tp, ""z""."']
3451010	The amours and adventures of Charles Careless, Esq; interspersed with a variety of curious and entertaining anecdotes ; critical and moral reflections ; droll and surprising scenes ; familiar and interesting descriptions ; and some humorous and important characters, drawn from real life. In two volumes. Written by himself. Vol. I.	Careless, Charles	1764	['Ink']	['Numbers']	['v.1']	['Back paste-down endpaper, ""113"']
3451191	The perfidious P--- being letters from a nobleman to two ladies, under the borrow'd names of Corydon, Clarinda & Lucina. With the ladies answers.		1702	['Pencil']	['Numbers']		['""46-1651"". Back free endpapers, recto."']
