id	title	author	date	a	b	2	3	5	6	7
341572	The mutability of human life; or memoirs of Adelaide, Marchioness of Melville. By a lady. In two volumes. Vol. I.	A Lady	1777	['Author (text)']	['Generic/Descriptive']	['By a lady.']	['Title Page']	['Female']	['Unknown']	
341574	New idylles by Gessner. Translated by W. Hooper MD. With a letter to M. Fuslin on landscape painting, and the two friends of Bourbon, a moral tale, by M. Diderot.	Gessner, Salomon	1776	['Author (text)']	['Proper name']	['...and the two friends of Bourbon, a moral tale, by M. Diderot.']	['Title Page']	['Male']	['Male']	
341580	The news-paper wedding; or, an advertisement for a husband. A novel; founded on incidents which arose in consequence of an advertisement that appeared in the Daily Advertiser of July 29, 1772. Including a number of original letters on the subject of love and marriage. Vol. I.		1774	['Author (text)']	['Generic/Descriptive']	['The authoress has presumed to appeal...']	['To the reader']	['Female']	['Unknown']	
341581	The noble family, a novel; in a series of letters; by Mrs. Austin. Vol. I.	Austin	1771	['Author (paratext)']	['Proper name']	['M. Austin']	['Advertisement']	['Female']	['Female']	
341585	The old maid; or, history of Miss Ravensworth. In a series of letters. By Mrs. Skinn, late Miss Masterman, of York. In three volumes. Volume the first.	Skinn	1771	['Author (paratext)']	['Proper name']	['A. Skinn']	['To the reader']	['Female']	['Female']	['""Perhaps some critic...will...say the authoress is some ugly old woman, who has been deserted by the men...and now has no other employment, than to rail against them: but this happens to be a mistake every way..."']
341598	The palinode: or, the triumphs of virtue over love: a sentimental novel. In which are painted to the life the characters and manners of some of the most celebrated beauties in England. By Mr. Treyssac de Vergy. Vol. I.	Treyssac de Vergy, Pierre Henri	1771	['Author (paratext)']	['Proper name']	['Your most humble and devoted servant, Treyssac de Vergy']	['Dedication']	['Male']	['Male']	
341601	The paths of virtue delineated; or, the history in miniature of the celebrated Pamela, Clarissa Harlowe, and Sir Charles Grandison. [epigraph]. The second edition.		1773	['Author (text)']	['Reference to other works']	['Pamela, Clarissa Harlowe, and Sir Charles Grandison']	['Title Page']	['Male']	['Male']	
341602	Peggy and Patty; or, the sisters of Ashdale. In four volumes. Vol. I.		1783	['Author (text)']	['Generic/Descriptive']	['the writer of this little work']	['Advertisement', 'To the Reader']	['Female']	['Unknown']	['Comments on her anonymity--the full statement containing this authorship claim is, ""If the reader should entertain a wish to know who or what the writer of this little work is,--suffice it to say, a woman;--but whether a maid, wife, or widow;--whether fair or brown--tall or short;--whether it was written for a dinner, or a new gown,--is of no great importance."']
341603	The philosophical Quixote; or, memoirs of Mr. David Wilkins. In a series of letters Vol. I.		1782	['Author (paratext)']	['Generic/Descriptive']	['The editor.']	['Preface']	['Indeterminate']	['Unknown']	
341604	The phoenix; or, the history of Polyarchus and Argenis. Translated from the Latin, by a lady. In four volumes. Volume I.	Barclay, John	1772	['Translator (text)']	['Generic/Descriptive']	['Translated from the original Latin, by a lady.']	['Title Page']	['Female']	['Unknown']	
341606	The shipwreck and adventures of Monsieur Pierre Viaud, a native of Bourdeaux, and captain of a ship. Translated from the French, by Mrs. Griffith.	Dubois-Fontanelle, Jean Gaspard	1771	['Author (text)']	['Proper name']	['Monsieur Viaud....has published these adventures...and the manuscript is intirely in his own hand...']	['Preface']	['Male']		
341607	The pilgrim: or, a picture of life. In a series of letters, Written mostly from London by a Chinese philosopher, to his friend at Quang-Tong. Containing remarks upon the laws, customs, and manners of the English and other nations. Illustrated by a variety of curious and interesting anecdotes and characters drawn from real life. By the editor of Chrysal.	Johnstone, Charles	1775	['Editor (text)', 'Author (paratext)']		['By the editor of Chrysal']	['Title Page']	['Indeterminate']	['Male']	
341608	The placid man: Or, memoirs of Sir Charles Beville. In two volumes. Vol. I.	Jenner, Charles	1770	['Author (text)']	['Generic/Descriptive']	['Thus much, therefore, I have venture to say in behalf of the kind of work I am engaged in; by way of apology for those who may chuse to read it, and possibly for myself who has chosen to write it.']	['Text']	['Indeterminate']	['Male']	
341610	The placid man: or, memoirs of Sir Charles Beville. The second edition, with additions. By Charles Jenner, M. A. In two volumes. Vol. I.	Jenner, Charles	1773	['Author (paratext)']	['Proper name']	['Charles Jenner']	['Dedication']	['Male']	['Male']	
341614	The pupil of pleasure: or, the new system illustrated. Inscribed to Mrs. Eugenia Stanhope, editor of Lord Chesterfield's Letters. By Courtney Melmoth. [Epigraph] Vol. I.	Pratt	1776	['Author (text)']	['Proper name']	['By Courtney Melmoth.']	['Title Page']	['Female']	['Male']	['Pseudonym for Samuel Jackson Pratt']
341615	The pupil of pleasure. By the author of the Tutor of Truth. The third edition, corrected and improved.	Pratt	1781	['Author (text)']		['By the author of the Tutor of Truth.']	['Title Page']	['Indeterminate']	['Male']	
341616	The rambles of Mr. Frankly. Published by his sister. In two volumes. Vol. I.	Bonhote	1772	['Author (text)']	['Proper name']	['The rambles of Mr. Frankly. Published by his sister.']	['Title Page']	['Male']	['Unknown']	
341618	The recess; or, a tale of other times. By the author of The chapter of accidents.	Lee, Sophia	1783	['Editor (text)']	['Generic/Descriptive']	['The depredations of time have left breaks in the story...An inviolable respect for truth would not permit me to attempt connecting these even where they appeared faulty.']	['Advertisement']	['Indeterminate']	['Female']	
341624	The reverie; or, a flight to the paradise of fools. By the editor of The adventures of a guinea. In two volumes. The third edition.	Johnstone, Charles	1776	['Author (text)']	['Generic/Descriptive']	['...our author...']	['Postscript']	['Indeterminate']	['Male']	
341625	The ring, a novel: in a series of letters. By a young lady. In three volumes. Vol. I.	Young lady	1784	['Author (text)']	['Generic/Descriptive']	['...the author has omitted them.']	['Text']	['Indeterminate']	['Unknown']	['In a bracketed note within the text in volume three (p. 358), referring to certain letters that were supposed to pass between two characters, but which were omitted.']
341626	Rosara; or, the adventures of an actress: a story from real life. Translated from the Italian of Pietro Chiari. Vol. II.	Chiari, Pietro	1771	['Author (text)']	['Generic/Descriptive']	['Memoirs of an actress']	['Running title']	['Female']		
341629	The school for husbands. Written by a lady. In two volumes. Vol. I.	A Lady	1776	['Author (text)']	['Generic/Descriptive']	['Written by a lady.']	['Title Page']	['Female']	['Unknown']	
341636	A sentimental journey through France and Italy, by Mr. Yorick. In two volumes. By the Rev. Mr. Sterne.	Sterne, Laurence	1782	['Author (text)']	['Proper name']	['by Mr. Yorick.']	['Title Page']	['Male']		['Presumably the fictional character-narrator.']
341639	Shenstone-Green; or, the new Paradise Lost. Being a history of human nature. In three volumes, vol. I. Wirrten by the proprieter of the Green. The editor Courtney Melmoth.	Pratt	1779	['Editor (text)']	['Proper name']	['The editor Courtney Melmoth.']	['Title Page']	['Female']	['Male']	
341640	Shenstone-Green; or, the new Paradise lost. Being a history of human nature. In three volumes. Vol. I. Written by the proprietor of the Green, and published by the author of liberal opinions. The second edition.	Pratt	1780	['Publisher (text)']	['Generic/Descriptive', 'Reference to other works']	['...and published by the author of liberal opinions.']	['Title Page']	['Indeterminate']	['Unknown']	
341646	The sisters; or, the history of Lucy and Caroline Sanson, entrusted to a false friend. In two volumes. By the Rev. Dr. Dodd.	Dodd, William	1781	['Author (text)']		['Proper name', 'By the Rev. Dr. Dodd.']	['Title Page']	['Male']	['Male']	
341649	Sketches from nature; taken, and coloured, in a journey to Margate. Published from the original designs. By George Keate, Esq. Vol. I.	Keate, George	1779	['Editor (text)']		['By George Keate, Esq.']	['Title Page']	['Male']	['Male']	
341650	Solyman and Almena. An oriental tale. By Dr. Langhorne.	Langhorne, John	1780	['Author (paratext)']	['Proper name']	["With all possible respect and duty, I am, Madam, your Majesty's most humble and most faithful servant, John Langhorne."]	['Dedication']	['Male']	['Male']	
341652	Something new. In two volumes. [Epigraph] Vol. I.	Griffith, Richard	1772	['Author (paratext)', 'Author (text)']	['Proper name']	['Automathes.']	['Preface']	['Indeterminate']	['Male']	
341654	The sopha: a moral tale. Translated from the French of Monsieur Crebillon. A new edition. Vol. I.	CrÈbillon, Claude-Prosper Jolyot de	1781	['Author (text)']	['Proper name']	['Translated from the French of Monsieur Crebillon.']	['Title Page']	['Male']	['Male']	
341657	Sophronia: or, letters to the ladies. The second edition.		1775	['Author (paratext)']	['Generic/Descriptive']	['By the editor']	['Preface']	['Male']		
341658	The sorrows of Werter: a German story. The second edition. Vol. I.	Goethe, Johann Wolfgang von	1780	['Author (paratext)']	['Proper name']	['It is drawn by the masterly hand of Mr. Goethé...']	['Preface']	['Male']	['Male']	
341659	The spiritual Quixote: or, the summer's ramble of Mr. Geoffry Wildgoose. A comic romance. In three volumes. [Epigraphs.] Vol. I.	Graves, Richard	1773	['Author (text)']	['Generic/Descriptive']	['...the author flatters himself...']	['Introduction']	['Male']	['Male']	
341662	The Surry cottage. By James Penn, vicar of Clavering cum Langley, Essex; chaplain to the Right Hon. Earl Gower, and lecturer of St. Ann's, Aldersgate.	Penn, James	1779	['Author (text)']		['By James Penn']	['Title Page']	['Male']	['Male']	
341663	Sutton-Abbey. A novel. In a series of letters, founded on facts.		1780	['Publisher (text)']	['Generic/Descriptive']	['The motive that impelled her to publish is a just one...']	['Dedication']	['Female']	['Unknown']	['Author implies that she published the text, although this statement could also refer to the ""motive"" that made her decide to have her novel published."']
341668	Travels into several remote nations of the world; by Lemuel Gulliver, first a surgeon, and then a captain of several ships. In four parts. Part I. A voyage to Lilliput. Part II. A voyage to Brobdingnag. Vol. I.	Swift, Jonathan	1770	['Author (text)']	['Proper name']	['by Lemuel Gulliver (title page)', 'The author of these travels, Mr. Lemuel Gulliver (""The publisher to the reader"")']	['Title Page', 'To the reader']	['Male']	['Male']	
341670	Travels into remote nations of the world. By Lemuel Gulliver, first a surgeon and then a captain of several ships.	Swift, Jonathan	1771	['Editor (text)']	['Proper name']	['Richard Sympson.']	['To the reader']	['Male']	['Male']	
